Image,Label 1 Description,Label 1 Score,Label 1 Topicality,Label 2 Description,Label 2 Score,Label 2 Topicality,Label 3 Description,Label 3 Score,Label 3 Topicality,Label 4 Description,Label 4 Score,Label 4 Topicality,Label 5 Description,Label 5 Score,Label 5 Topicality,Label 6 Description,Label 6 Score,Label 6 Topicality,Label 7 Description,Label 7 Score,Label 7 Topicality,Label 8 Description,Label 8 Score,Label 8 Topicality,Label 9 Description,Label 9 Score,Label 9 Topicality,Label 10 Description,Label 10 Score,Label 10 Topicality
premium-luster-photo-paper-poster-_in_-16x16-transparent-658ac76200555.jpg,Bird,0.9570409,0.9570409,Helmet,0.91957957,0.91957957,Beak,0.87534106,0.87534106,Feather,0.84244704,0.84244704,Grey,0.8413298,0.8413298,Art,0.80059534,0.80059534,Painting,0.7896238,0.7896238,Accipitridae,0.7766794,0.7766794,Wood,0.77421165,0.77421165,Rectangle,0.7628729,0.7628729
premium-luster-photo-paper-poster-_in_-12x12-transparent-6584662d13607.jpg,Gesture,0.85260487,0.85260487,Art,0.7916326,0.7916326,Military person,0.73741317,0.73741317,Military uniform,0.71154565,0.71154565,Vintage clothing,0.7106236,0.7106236,Soldier,0.6902711,0.6902711,Wood,0.6818466,0.6818466,Rectangle,0.6770818,0.6770818,Visual arts,0.66896635,0.66896635,Room,0.65599424,0.65599424
premium-luster-photo-paper-poster-_in_-12x12-transparent-65833c9527563.jpg,Plant,0.9567198,0.9567198,Organism,0.8577866,0.8577866,Pineapple,0.8490184,0.8490184,Terrestrial plant,0.8047764,0.8047764,Adaptation,0.7920345,0.7920345,Fruit,0.78092444,0.78092444,Art,0.78059745,0.78059745,Pattern,0.7070159,0.7070159,Grass,0.6835199,0.6835199,Ananas,0.6434116,0.6434116
premium-luster-photo-paper-poster-_in_-10x10-transparent-65833bfac3e5f.jpg,Extinction,0.9614642,0.9614642,Jaw,0.8807896,0.8807896,Art,0.82381266,0.82381266,Dinosaur,0.8207146,0.8207146,Painting,0.7839858,0.7839858,Illustration,0.72363526,0.72363526,Cryptid,0.7137142,0.7137142,Drawing,0.6916013,0.6916013,Terrestrial animal,0.6804479,0.6804479,Tyrannosaurus,0.65977514,0.65977514
premium-luster-photo-paper-poster-_in_-12x12-transparent-65846627460a7.jpg,Rectangle,0.78828883,0.78828883,Art,0.76837087,0.76837087,Tints and shades,0.7662152,0.7662152,Monochrome photography,0.6919377,0.6919377,Visual arts,0.69092906,0.69092906,Bird,0.67149884,0.67149884,Monochrome,0.63825756,0.63825756,Vintage clothing,0.6271343,0.6271343,Room,0.60877794,0.60877794,Owl,0.5928941,0.5928941
greeting-card-4x6-front-65b82334703d9.jpg,Rectangle,0.8498778,0.8498778,Font,0.79666847,0.79666847,Brand,0.66335255,0.66335255,Logo,0.6575916,0.6575916,Parallel,0.63034034,0.63034034,Graphics,0.59487647,0.59487647,Paper product,0.5870781,0.5870781,Circle,0.5482225,0.5482225,,,,,,
premium-luster-photo-paper-poster-_in_-12x12-transparent-658454371b6b5.jpg,Dog,0.96123385,0.96123385,Carnivore,0.9045919,0.9045919,Dog breed,0.8754757,0.8754757,Font,0.8013237,0.8013237,Companion dog,0.8001248,0.8001248,Water dog,0.7864564,0.7864564,Art,0.7510184,0.7510184,Rectangle,0.7456224,0.7456224,Sporting Group,0.7269249,0.7269249,Canidae,0.70076936,0.70076936
4d853a27d419800df08248f7b53eae12daf5cf199350ac630b9bbe9eec502a05_c2a7add1-9fd3-4ffc-ac06-e9a94d1b66c5.jpg,Sleeve,0.8721716,0.8721716,Rectangle,0.84658,0.84658,Art,0.83842987,0.83842987,Creative arts,0.8294586,0.8294586,Motif,0.8185035,0.8185035,Pattern,0.7468799,0.7468799,Waist,0.7160873,0.7160873,Magenta,0.69598645,0.69598645,Fashion accessory,0.6740305,0.6740305,Font,0.6515083,0.6515083
all-over-print-case-for-airpods-white-airpods-gen1-back-66182f2ca7957.jpg,Tableware,0.86952406,0.86952406,Body jewelry,0.8524525,0.8524525,Silver,0.83050025,0.83050025,Font,0.7898339,0.7898339,Rectangle,0.772339,0.772339,Oval,0.76365346,0.76365346,Jewellery,0.7543262,0.7543262,Serveware,0.6972233,0.6972233,Ring,0.6921038,0.6921038,Pre-engagement ring,0.68850106,0.68850106
premium-luster-photo-paper-poster-_in_-12x12-transparent-657734c4227ad.jpg,Plant,0.917294,0.917294,Leaf,0.89640856,0.89640856,Organism,0.8649101,0.8649101,Bird,0.84055585,0.84055585,Pollinator,0.8373942,0.8373942,Art,0.8356014,0.8356014,Painting,0.8096692,0.8096692,Adaptation,0.7935396,0.7935396,Insect,0.7463341,0.7463341,Twig,0.7287897,0.7287897
premium-luster-photo-paper-poster-_in_-16x16-transparent-6580a19860f28.jpg,Flower,0.96165043,0.96165043,Plant,0.9471331,0.9471331,Sky,0.8865556,0.8865556,People in nature,0.88393605,0.88393605,Fedora,0.8496156,0.8496156,Cloud,0.8379435,0.8379435,Hat,0.8283582,0.8283582,Art,0.80587983,0.80587983,Sun hat,0.7667353,0.7667353,Landscape,0.761188,0.761188
premium-luster-photo-paper-poster-_in_-12x12-transparent-6579ff837d993.jpg,Flower,0.9671329,0.9671329,Art,0.8224783,0.8224783,Headpiece,0.7865934,0.7865934,Eyelash,0.76841205,0.76841205,Plant,0.7608466,0.7608466,Painting,0.7450446,0.7450446,Picture frame,0.73746186,0.73746186,Petal,0.73659617,0.73659617,Fashion design,0.735158,0.735158,Paint,0.7285007,0.7285007
premium-luster-photo-paper-poster-_in_-16x16-transparent-6584027f6ac06.jpg,Beard,0.9096115,0.9096115,Jaw,0.8766323,0.8766323,Sleeve,0.87207663,0.87207663,Dress,0.86160785,0.86160785,Grey,0.8401697,0.8401697,Art,0.8131699,0.8131699,Facial hair,0.7717673,0.7717673,Moustache,0.7388838,0.7388838,Vintage clothing,0.7150957,0.7150957,Monochrome photography,0.71366054,0.71366054
white-ceramic-mug-with-color-inside-red-11-oz-front-66411bb510b84.jpg,Flower,0.9445194,0.9445194,Drinkware,0.9428824,0.9428824,Dishware,0.92048895,0.92048895,Rectangle,0.8839069,0.8839069,Serveware,0.8638463,0.8638463,Creative arts,0.83481073,0.83481073,Petal,0.8338494,0.8338494,Cup,0.8276908,0.8276908,Porcelain,0.81031245,0.81031245,Circle,0.76335955,0.76335955
premium-luster-photo-paper-poster-_in_-12x12-transparent-658329f35019d.jpg,Plant,0.87863755,0.87863755,Art,0.81523365,0.81523365,Font,0.78981835,0.78981835,Grassland,0.7802414,0.7802414,Landscape,0.75540465,0.75540465,Working animal,0.73242354,0.73242354,Grass,0.7207935,0.7207935,Mushroom,0.7109933,0.7109933,Visual arts,0.681493,0.681493,Tree,0.67851096,0.67851096
premium-luster-photo-paper-poster-_in_-12x12-transparent-658405c5d62ac.jpg,Face,0.98344564,0.98344564,Plant,0.9380879,0.9380879,Flower,0.93607396,0.93607396,Paint,0.8600778,0.8600778,Art,0.8421529,0.8421529,Painting,0.8108463,0.8108463,Rectangle,0.75328696,0.75328696,Event,0.6966465,0.6966465,Visual arts,0.679857,0.679857,Illustration,0.6349561,0.6349561
all-over-print-large-tote-bag-w-pocket-black-back-663bd641ea32e.jpg,Fin,0.8290163,0.8290163,Art,0.8226826,0.8226826,Bag,0.7948605,0.7948605,Painting,0.7637466,0.7637466,Fish,0.76193494,0.76193494,Illustration,0.712852,0.712852,Luggage and bags,0.69540495,0.69540495,Drawing,0.6936041,0.6936041,Black rhinoceros,0.64613855,0.64613855,Tail,0.62569374,0.62569374
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663bddbf4a3b1.jpg,Sleeve,0.86905843,0.86905843,Gesture,0.85260487,0.85260487,Rectangle,0.8312039,0.8312039,Font,0.81384563,0.81384563,Bag,0.80563664,0.80563664,Electric blue,0.74010986,0.74010986,Luggage and bags,0.7134888,0.7134888,Tie,0.70811516,0.70811516,Logo,0.6877077,0.6877077,Fashion accessory,0.67147434,0.67147434
premium-luster-photo-paper-poster-_in_-16x16-transparent-65840651c4cb0.jpg,Sleeve,0.8701893,0.8701893,Gesture,0.85260487,0.85260487,Art,0.8291186,0.8291186,Font,0.80431694,0.80431694,Plant,0.7542003,0.7542003,Monochrome photography,0.6841469,0.6841469,Visual arts,0.6624299,0.6624299,Sitting,0.65120614,0.65120614,Monochrome,0.6461051,0.6461051,Sculpture,0.640923,0.640923
all-over-print-gym-bag-white-back-65aac48fb14d0.jpg,Luggage and bags,0.91750944,0.91750944,Bag,0.89651096,0.89651096,Shoulder bag,0.8154142,0.8154142,Font,0.76985645,0.76985645,Handbag,0.69733477,0.69733477,Auto part,0.694934,0.694934,Fashion accessory,0.6764675,0.6764675,Brand,0.6745593,0.6745593,Strap,0.6533819,0.6533819,Rectangle,0.62602776,0.62602776
premium-luster-photo-paper-poster-_in_-12x12-transparent-657a10291e7c2.jpg,Sleeve,0.87243545,0.87243545,Rectangle,0.7624822,0.7624822,Tints and shades,0.7566111,0.7566111,Visual arts,0.67149305,0.67149305,Art,0.65688217,0.65688217,Wood,0.6215327,0.6215327,Landscape,0.61212164,0.61212164,Fashion design,0.59089947,0.59089947,Hat,0.58457583,0.58457583,Peach,0.5288341,0.5288341
f975d01575e8fe3751ee72fac7df5a86813c0c7c854e28b112927ef10a21ffd9.jpg,Clothing,0.9870242,0.9870242,Outerwear,0.95517975,0.95517975,Sleeve,0.8724505,0.8724505,Dress shirt,0.8538082,0.8538082,Collar,0.84139454,0.84139454,Grey,0.84118724,0.84118724,Blazer,0.7823682,0.7823682,Button,0.7582516,0.7582516,Electric blue,0.74558794,0.74558794,Clothes hanger,0.7119212,0.7119212
premium-luster-photo-paper-framed-poster-_in_-black-12x12-transparent-65717f5c51a00.jpg,Flower,0.9796171,0.9796171,Plant,0.9582573,0.9582573,Petal,0.9033137,0.9033137,Textile,0.8710908,0.8710908,Orange,0.8698435,0.8698435,Pink,0.828444,0.828444,Art,0.81664574,0.81664574,Magenta,0.759414,0.759414,Painting,0.7593416,0.7593416,Flowering plant,0.7537375,0.7537375
premium-luster-photo-paper-poster-_in_-14x14-transparent-65e0fd3dc6e81.jpg,Shirt,0.9405448,0.9405448,Sleeve,0.87145597,0.87145597,Font,0.801579,0.801579,T-shirt,0.7698135,0.7698135,Publication,0.7415954,0.7415954,Advertising,0.6803408,0.6803408,Sports equipment,0.66754377,0.66754377,Paper,0.66544586,0.66544586,Brand,0.6585522,0.6585522,Paper product,0.6507317,0.6507317
premium-luster-photo-paper-poster-_in_-10x10-transparent-6584544081880.jpg,Clothing,0.9869757,0.9869757,Carnivore,0.88773745,0.88773745,Brown bear,0.8490644,0.8490644,Grizzly bear,0.83859354,0.83859354,Adaptation,0.79417855,0.79417855,People,0.7877791,0.7877791,Kodiak bear,0.7800224,0.7800224,Art,0.7665109,0.7665109,Snout,0.7453692,0.7453692,Snapshot,0.74284714,0.74284714
all-over-print-case-for-airpods-white-airpods-gen3-left-front-66182f2ca7efb.jpg,Tableware,0.9277981,0.9277981,Serveware,0.83079225,0.83079225,Font,0.7947681,0.7947681,Jewellery,0.7617863,0.7617863,Body jewelry,0.75823987,0.75823987,Dishware,0.7578948,0.7578948,Silver,0.75670344,0.75670344,Kitchen utensil,0.74645436,0.74645436,Oval,0.7461461,0.7461461,Circle,0.74002963,0.74002963
premium-luster-photo-paper-poster-_in_-16x16-transparent-657a8b28637f7.jpg,Helmet,0.9520299,0.9520299,Squad,0.9370779,0.9370779,Military person,0.8602354,0.8602354,Gesture,0.85260487,0.85260487,Military uniform,0.84413826,0.84413826,Marines,0.8183749,0.8183749,Soldier,0.7928287,0.7928287,Army,0.7543397,0.7543397,Font,0.75218856,0.75218856,Personal protective equipment,0.7496937,0.7496937
premium-luster-photo-paper-poster-_in_-16x16-transparent-6584662bef52e.jpg,Brown bear,0.9405841,0.9405841,Kodiak bear,0.9207878,0.9207878,Grizzly bear,0.90485287,0.90485287,Carnivore,0.8614331,0.8614331,Art,0.82962936,0.82962936,Bear,0.76439816,0.76439816,Terrestrial animal,0.7625578,0.7625578,Painting,0.76061565,0.76061565,Snout,0.7419079,0.7419079,Fur,0.7021715,0.7021715
all-over-print-case-for-airpods-white-airpods-gen1-back-661829f8e0aab.jpg,Cap,0.8648421,0.8648421,Eyelash,0.8447406,0.8447406,Headgear,0.83392996,0.83392996,Helmet,0.7841452,0.7841452,Font,0.76005244,0.76005244,Jewellery,0.75790906,0.75790906,Eyewear,0.7418261,0.7418261,Personal protective equipment,0.6914508,0.6914508,Fashion accessory,0.6766903,0.6766903,Sports equipment,0.6632437,0.6632437
premium-luster-photo-paper-poster-_in_-12x16-transparent-65e1efe5e7b14.jpg,Plant,0.9582618,0.9582618,Flower,0.90819967,0.90819967,Eyelash,0.8870249,0.8870249,Sleeve,0.8724498,0.8724498,Dress,0.8716457,0.8716457,Petal,0.85832417,0.85832417,Art,0.75805974,0.75805974,Poster,0.7201725,0.7201725,Magenta,0.7118614,0.7118614,Pattern,0.70164263,0.70164263
premium-luster-photo-paper-poster-_in_-12x12-transparent-658ac6c995a0c.jpg,Plant,0.891505,0.891505,Flower,0.8730767,0.8730767,Art,0.830363,0.830363,Petal,0.8064615,0.8064615,Creative arts,0.776795,0.776795,Rose,0.7205147,0.7205147,Painting,0.7110514,0.7110514,Event,0.6901678,0.6901678,Visual arts,0.669812,0.669812,Graphics,0.63515157,0.63515157
greeting-card-4x6-front-65b80a2a5c4cd.jpg,Rectangle,0.85120106,0.85120106,Book,0.834735,0.834735,Publication,0.7916707,0.7916707,Font,0.79017854,0.79017854,Packaging and labeling,0.71115196,0.71115196,Brand,0.66852206,0.66852206,Logo,0.6595697,0.6595697,Paper product,0.6542183,0.6542183,Graphics,0.6384942,0.6384942,Paper,0.63592297,0.63592297
premium-luster-photo-paper-poster-_in_-10x10-transparent-658454371956f.jpg,Dog,0.95358557,0.95358557,Carnivore,0.8853498,0.8853498,Rectangle,0.8659,0.8659,Picture frame,0.837489,0.837489,Companion dog,0.80145013,0.80145013,Dog breed,0.786374,0.786374,Font,0.7624044,0.7624044,Art,0.7083833,0.7083833,Artifact,0.7045366,0.7045366,Sporting Group,0.6968628,0.6968628
greeting-card-4x6-front-65b01b41f2463.jpg,Rectangle,0.80408,0.80408,Font,0.7648923,0.7648923,Art,0.73436666,0.73436666,Symbol,0.71816903,0.71816903,Bird,0.69615084,0.69615084,Logo,0.6861304,0.6861304,Graphics,0.6675973,0.6675973,Fictional character,0.62959516,0.62959516,Paper product,0.61955243,0.61955243,Circle,0.6137517,0.6137517
wine-tumbler-white-front-65a95c4ca7296.jpg,Hand,0.9593777,0.9593777,Liquid,0.875841,0.875841,Gesture,0.85260487,0.85260487,Finger,0.84256524,0.84256524,Wrist,0.80616564,0.80616564,Drinkware,0.80147797,0.80147797,Thumb,0.7966637,0.7966637,Wood,0.757366,0.757366,Jewellery,0.7571445,0.7571445,Rectangle,0.7188046,0.7188046
premium-luster-photo-paper-poster-_in_-16x16-transparent-658454371db5c.jpg,Dog,0.96123385,0.96123385,Carnivore,0.9045919,0.9045919,Dog breed,0.8754757,0.8754757,Font,0.8013237,0.8013237,Companion dog,0.8001248,0.8001248,Water dog,0.7864564,0.7864564,Art,0.7510184,0.7510184,Rectangle,0.7456224,0.7456224,Sporting Group,0.7269249,0.7269249,Canidae,0.70076936,0.70076936
greeting-card-4x6-front-65b7d69c78c59.jpg,Outerwear,0.9512788,0.9512788,Coat,0.9113441,0.9113441,Sleeve,0.8724505,0.8724505,Gesture,0.85260487,0.85260487,Collar,0.83042383,0.83042383,Art,0.8220332,0.8220332,Font,0.80727476,0.80727476,Rectangle,0.79150534,0.79150534,Suit,0.77715296,0.77715296,Tints and shades,0.77220607,0.77220607
premium-luster-photo-paper-poster-_in_-10x10-transparent-65788a9944a5b.jpg,Cloud,0.9768231,0.9768231,Sky,0.97109747,0.97109747,Building,0.94919777,0.94919777,Property,0.94360906,0.94360906,Plant,0.92659765,0.92659765,Light,0.9107055,0.9107055,Fixture,0.8785094,0.8785094,Lighting,0.86711043,0.86711043,Architecture,0.85935456,0.85935456,Biome,0.83177936,0.83177936
yoga-mat-white-front-66393fb22ac0d.jpg,Sleeve,0.87240964,0.87240964,Rectangle,0.8691098,0.8691098,Linens,0.738981,0.738981,Metal,0.69380206,0.69380206,Fashion accessory,0.67551535,0.67551535,Grass,0.6376693,0.6376693,Wallet,0.63497245,0.63497245,Serveware,0.602298,0.602298,Vegetable,0.5962735,0.5962735,Pattern,0.5872207,0.5872207
premium-luster-photo-paper-poster-_in_-12x12-transparent-658ac6ff85188.jpg,Flower,0.95480824,0.95480824,Petal,0.9063518,0.9063518,Plant,0.86444914,0.86444914,Orange,0.86172616,0.86172616,Creative arts,0.84252065,0.84252065,Rectangle,0.8175742,0.8175742,Art,0.8057685,0.8057685,Flower Arranging,0.7687526,0.7687526,Bouquet,0.7675831,0.7675831,Painting,0.75267655,0.75267655
all-over-print-large-tote-bag-w-pocket-yellow-front-663be25e4e9f7.jpg,Fin,0.85124886,0.85124886,Fish,0.8251424,0.8251424,Art,0.7739453,0.7739453,Seafood,0.7117964,0.7117964,Bag,0.7043558,0.7043558,Illustration,0.700846,0.700846,Creative arts,0.6836949,0.6836949,Rectangle,0.6748267,0.6748267,Painting,0.6378363,0.6378363,Luggage and bags,0.6228197,0.6228197
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e0fce6ab440.jpg,Shirt,0.94422054,0.94422054,Sleeve,0.8578963,0.8578963,T-shirt,0.82512206,0.82512206,Font,0.7837486,0.7837486,Event,0.68334174,0.68334174,Brand,0.6800385,0.6800385,Graphics,0.67089176,0.67089176,Publication,0.6704393,0.6704393,Advertising,0.6555518,0.6555518,Logo,0.616986,0.616986
greeting-card-4x6-front-65b095d0a4009.jpg,Hair,0.9838335,0.9838335,Head,0.9740141,0.9740141,Eyebrow,0.9435793,0.9435793,Eye,0.9415914,0.9415914,Eyelash,0.91746277,0.91746277,Rectangle,0.88569117,0.88569117,Font,0.7933142,0.7933142,Monochrome photography,0.67430985,0.67430985,Paper,0.6734192,0.6734192,Fashion accessory,0.6681109,0.6681109
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e0fb62e96af.jpg,Sleeve,0.8724504,0.8724504,Gesture,0.85260487,0.85260487,Font,0.78472453,0.78472453,T-shirt,0.76056844,0.76056844,Shorts,0.73679394,0.73679394,Poster,0.7126219,0.7126219,Art,0.64456815,0.64456815,Smile,0.6363273,0.6363273,Graphics,0.63593507,0.63593507,Logo,0.6175507,0.6175507
premium-luster-photo-paper-poster-_in_-16x16-transparent-65844ff9be678.jpg,Art,0.8499945,0.8499945,Working animal,0.81207275,0.81207275,Painting,0.7447103,0.7447103,Kodiak bear,0.70783406,0.70783406,Visual arts,0.68311673,0.68311673,Bear,0.66959894,0.66959894,Monochrome photography,0.6688822,0.6688822,Fur,0.66494274,0.66494274,Event,0.66319585,0.66319585,Room,0.6623163,0.6623163
greeting-card-4x6-front-65b09d2c737c2.jpg,Jaw,0.87767965,0.87767965,Sleeve,0.8724502,0.8724502,Gesture,0.85260487,0.85260487,Font,0.80716455,0.80716455,Art,0.80008155,0.80008155,Painting,0.7640451,0.7640451,Felidae,0.7560963,0.7560963,Facial hair,0.7424449,0.7424449,Fictional character,0.7150075,0.7150075,Drawing,0.7129627,0.7129627
white-ceramic-mug-with-color-inside-orange-11-oz-front-66411bb510dc1.jpg,Flower,0.94591403,0.94591403,Drinkware,0.94004816,0.94004816,Dishware,0.9282981,0.9282981,Rectangle,0.8859768,0.8859768,Plant,0.88402426,0.88402426,Cup,0.8712892,0.8712892,Serveware,0.8680582,0.8680582,Tableware,0.8500146,0.8500146,Creative arts,0.82794565,0.82794565,Petal,0.8277471,0.8277471
premium-luster-photo-paper-poster-_in_-12x12-transparent-65833ccc89181.jpg,Hat,0.9484228,0.9484228,Sleeve,0.8717558,0.8717558,Sun hat,0.8670081,0.8670081,Art,0.823887,0.823887,Picture frame,0.756849,0.756849,Landscape,0.7532703,0.7532703,Painting,0.7191089,0.7191089,Visual arts,0.680288,0.680288,Rectangle,0.665431,0.665431,Vintage clothing,0.66449547,0.66449547
premium-luster-photo-paper-poster-_in_-16x16-transparent-65e0fbc197ec5.jpg,Sleeve,0.8721639,0.8721639,Font,0.80270964,0.80270964,Blazer,0.72925055,0.72925055,Art,0.71494186,0.71494186,Tie,0.6988378,0.6988378,Hat,0.6914292,0.6914292,Electric blue,0.6647581,0.6647581,Graphics,0.655969,0.655969,Suit,0.65097076,0.65097076,Brand,0.6497145,0.6497145
greeting-card-4x6-front-65b09d8e05548.jpg,Bird,0.96897656,0.96897656,Beak,0.8742221,0.8742221,Rectangle,0.8689365,0.8689365,Owl,0.8100055,0.8100055,Font,0.784802,0.784802,Plant,0.76850927,0.76850927,Feather,0.75348973,0.75348973,Bird of prey,0.73715854,0.73715854,Art,0.73397577,0.73397577,Painting,0.7282683,0.7282683
premium-luster-photo-paper-poster-_in_-16x16-transparent-6584050d273c3.jpg,Cloud,0.85971713,0.85971713,Gesture,0.8526048,0.8526048,Art,0.81742054,0.81742054,Sky,0.7962292,0.7962292,Painting,0.7748783,0.7748783,Happy,0.70546377,0.70546377,Fictional character,0.69909984,0.69909984,Illustration,0.62661225,0.62661225,Drawing,0.62007654,0.62007654,Visual arts,0.60352516,0.60352516
premium-luster-photo-paper-poster-_in_-12x12-transparent-6580a22975fdb.jpg,Flower,0.9144227,0.9144227,Plant,0.87281466,0.87281466,Dress,0.8702253,0.8702253,Sleeve,0.86122245,0.86122245,Hat,0.8019412,0.8019412,Art,0.7863157,0.7863157,Vintage clothing,0.745234,0.745234,Victorian fashion,0.71891737,0.71891737,Fashion design,0.7162873,0.7162873,Painting,0.66373307,0.66373307
greeting-card-4x6-front-65b09def585ee.jpg,Sleeve,0.8724503,0.8724503,Gesture,0.85260487,0.85260487,Collar,0.8349089,0.8349089,Font,0.79810023,0.79810023,Dress shirt,0.7957235,0.7957235,Art,0.77784204,0.77784204,Symmetry,0.7164932,0.7164932,Rectangle,0.71399564,0.71399564,Pattern,0.7067881,0.7067881,Illustration,0.70665765,0.70665765
white-ceramic-mug-with-color-inside-orange-11-oz-right-66411bb510d7b.jpg,Tableware,0.973824,0.973824,Plant,0.9592331,0.9592331,Drinkware,0.9494202,0.9494202,Coffee cup,0.9417562,0.9417562,Dishware,0.9379719,0.9379719,Cup,0.9115887,0.9115887,Product,0.90741843,0.90741843,Serveware,0.8759714,0.8759714,Porcelain,0.8383148,0.8383148,Font,0.8211219,0.8211219
premium-luster-photo-paper-poster-_in_-10x10-transparent-657b6e9070097.jpg,Bird,0.94983435,0.94983435,Ecoregion,0.92421174,0.92421174,Nature,0.90141004,0.90141004,Beak,0.87815845,0.87815845,Organism,0.85755867,0.85755867,Art,0.82821685,0.82821685,Accipitridae,0.79714054,0.79714054,Adaptation,0.7946967,0.7946967,Sky,0.7873547,0.7873547,Falconiformes,0.78673035,0.78673035
premium-luster-photo-paper-poster-_in_-10x10-transparent-65833007e3caf.jpg,Art,0.788233,0.788233,Vintage clothing,0.734537,0.734537,Toddler,0.7221329,0.7221329,Stock photography,0.6710174,0.6710174,Visual arts,0.6557105,0.6557105,Illustration,0.62882,0.62882,Painting,0.60561824,0.60561824,Room,0.60151905,0.60151905,Pattern,0.57044095,0.57044095,Baby,0.56751424,0.56751424
white-ceramic-mug-with-color-inside-blue-11-oz-right-66411bb510e84.jpg,Tableware,0.97154164,0.97154164,Plant,0.95063233,0.95063233,Drinkware,0.9466002,0.9466002,Dishware,0.9358657,0.9358657,Coffee cup,0.9326603,0.9326603,Product,0.9073525,0.9073525,Cup,0.9044796,0.9044796,Blue,0.90031576,0.90031576,Serveware,0.87200356,0.87200356,Porcelain,0.83764756,0.83764756
all-over-print-case-for-airpods-white-airpods-gen2-left-front-66182f2ca7bb5.jpg,Silver,0.81332934,0.81332934,Font,0.766685,0.766685,Jewellery,0.72291285,0.72291285,Nickel,0.69080573,0.69080573,Metal,0.67968506,0.67968506,Circle,0.67818576,0.67818576,Fashion accessory,0.6745408,0.6745408,Platinum,0.64507866,0.64507866,Body jewelry,0.6437791,0.6437791,Art,0.6427766,0.6427766
premium-luster-photo-paper-poster-_in_-14x14-transparent-65e1efe5e7ba4.jpg,Plant,0.94813883,0.94813883,Flower,0.90784806,0.90784806,Dress,0.90108967,0.90108967,Sleeve,0.8724498,0.8724498,Branch,0.8698282,0.8698282,Eyelash,0.85868675,0.85868675,Petal,0.82821035,0.82821035,Tree,0.7873939,0.7873939,Pattern,0.7566577,0.7566577,Magenta,0.74177897,0.74177897
all-over-print-large-tote-bag-w-pocket-yellow-front-663be3299d8ac.jpg,Luggage and bags,0.92878133,0.92878133,Product,0.9076479,0.9076479,Bag,0.8732629,0.8732629,Shoulder bag,0.8444069,0.8444069,Rectangle,0.8306829,0.8306829,Creative arts,0.8088316,0.8088316,Flower,0.80419564,0.80419564,Material property,0.80206287,0.80206287,Handbag,0.784108,0.784108,Pattern,0.76130545,0.76130545
black-glossy-mug-black-11-oz-handle-on-right-66411f4b2c47d.jpg,Tableware,0.9656529,0.9656529,Drinkware,0.95128644,0.95128644,Plant,0.9326402,0.9326402,Flower,0.9101531,0.9101531,Cup,0.90429544,0.90429544,Dishware,0.8994139,0.8994139,Serveware,0.8800618,0.8800618,Material property,0.80070823,0.80070823,Porcelain,0.7939137,0.7939137,Font,0.7566408,0.7566408
all-over-print-case-for-airpods-white-airpods-pro-gen1-back-66182f2ca82a3.jpg,Body jewelry,0.81148523,0.81148523,Font,0.7916874,0.7916874,Silver,0.77083325,0.77083325,Gas,0.76952475,0.76952475,Rectangle,0.7632675,0.7632675,Jewellery,0.7575269,0.7575269,Automotive lighting,0.72985023,0.72985023,Kitchen utensil,0.712125,0.712125,Circle,0.7119291,0.7119291,Oval,0.7054936,0.7054936
placemat-set-_4_-white-front-663fe2c735bb7.jpg,Eye,0.9365904,0.9365904,Smile,0.8912567,0.8912567,Jaw,0.88230443,0.88230443,Tooth,0.8782618,0.8782618,Sleeve,0.85592306,0.85592306,Tree,0.8306377,0.8306377,Art,0.7524486,0.7524486,Eyelash,0.73354363,0.73354363,Fang,0.68966633,0.68966633,Painting,0.6752139,0.6752139
premium-luster-photo-paper-poster-_in_-16x16-transparent-6584543b84414.jpg,Sleeve,0.8353661,0.8353661,Art,0.8308948,0.8308948,Font,0.8159098,0.8159098,Visual arts,0.67015934,0.67015934,Painting,0.64117515,0.64117515,Exhibition,0.6400089,0.6400089,Room,0.6221518,0.6221518,Rectangle,0.6014609,0.6014609,Fashion design,0.5971834,0.5971834,Eyewear,0.58473235,0.58473235
placemat-set-_4_-white-front-3-6641034f9cc91.jpg,Sleeve,0.8116453,0.8116453,Art,0.719238,0.719238,Visual arts,0.65499103,0.65499103,Sitting,0.6350884,0.6350884,History,0.63226295,0.63226295,Suit,0.6316739,0.6316739,Metal,0.51903456,0.51903456,Portrait,0.50349873,0.50349873,,,,,,
premium-luster-photo-paper-poster-_in_-16x16-transparent-657a8934c2b4d.jpg,Toy,0.8910989,0.8910989,Gesture,0.85260236,0.85260236,Bird,0.77515286,0.77515286,Art,0.71966785,0.71966785,Font,0.70152694,0.70152694,Painting,0.68793905,0.68793905,Fictional character,0.6807985,0.6807985,Visual arts,0.6630814,0.6630814,Action figure,0.6302082,0.6302082,Machine,0.62468785,0.62468785
greeting-card-4x6-front-65b097339ec6f.jpg,Plant,0.9081783,0.9081783,Pollinator,0.8413616,0.8413616,Rectangle,0.8167682,0.8167682,Font,0.7862407,0.7862407,Insect,0.77159584,0.77159584,Arthropod,0.6858368,0.6858368,Packaging and labeling,0.6791851,0.6791851,Fashion accessory,0.67280626,0.67280626,Logo,0.67114675,0.67114675,Paper product,0.66328794,0.66328794
